;Прайс-лист;;;;;;;;
;;;;;;;;;
;УрАА ООО;;;;;;;;
;;;;;;;;;
;В валютах цен.;;;;;;;;
;Цены указаны на 24.11.2022;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;Ценовая группа/ Номенклатура;Остаток;Номенклатура.Код;Номенклатура.Артикул;Номенклатура.Бренд;Интернет;;Основная цена продажи;
;;;;;;Цена;Ед.;Цена;Ед.
;;;;;;;;;
;АВТОМАГНАТ, БелАК;;;;;;;;
;Топливный насос 14ТС-10 24В сб.2  и Планар 0 (ТН10-6,8) Компл.+;;Ф6445;020-1106010-10;Планар;2 393,00 руб.;шт.;2 236,00 руб.;шт.
;Топливный насос 14ТС-10 24В сб.2  и Планар 020.1106010-40 (ТН10-6,8);7,000;Ф1840;020-1106010-10;Планар;2 007,00 руб.;шт.;1 824,00 руб.;шт.
;"Топливный насос 15.8106-03; 151.8106    181.1106.010";;Ф1871;15.8106-03;Прамотроник;5 784,00 руб.;шт.;5 405,00 руб.;шт.
;Топливный насос на прамотроник 4Д12    0201.5.1106010;1,000;Ф1872;1106010;Прамотроник;3 371,00 руб.;шт.;3 150,00 руб.;шт.
;Топливный насос на прамотроник 4Д24    020.5.1106010;1,000;Ф1874;020,1106010-40;Прамотроник;1 918,00 руб.;шт.;1 792,00 руб.;шт.
;Топливный насос на прамотроник 4Д24 (020.5.1106010-30);;Ф5757;020.5.1106010-30;;;;;
;Топливозаборник длинна 68,5см сб.807;2,000;Ф7159;сб.807;АДВЕРС;848,00 руб.;шт.;792,00 руб.;шт.
;Топливозаборник сб. 2063 планар;;Ф5481;сб. 2063;Планар;855,00 руб.;шт.;799,00 руб.;шт.
;Форсунка 1,25кг/ч 15.8106-03 (212.1112.020-10);3,000;Ф1875;212.1112.020-10;АДВЕРС;1 706,00 руб.;шт.;1 594,00 руб.;шт.
;Форсунка 2.5кг/ч 141.8106  21.1112-020-10;;Ф1876;21.1112.020-10;;1 706,00 руб.;шт.;1 594,00 руб.;шт.
;Форсунка 3,5кг/ч 141.8106  213.1112-020-01;4,000;Ф1877;213.1112.020-01;АДВЕРС;1 561,00 руб.;шт.;1 458,00 руб.;шт.
;Форсунка 4,5кг/ч 144.8106  217.1112-020-01;;Ф1878;217.1112.020-10;АДВЕРС;616,00 руб.;шт.;575,00 руб.;шт.
;"Форсунка OD Oil nozzle S;60; 0.50usg/h (1.87) 15.8106-05(15)";;Ф1879;;;1 857,00 руб.;шт.;1 735,00 руб.;шт.
;Хомут топливного насоса Сб.1467;1,000;Ф7066;Сб.1467;АДВЕРС;143,00 руб.;шт.;133,00 руб.;шт.
;Электрод запальный аналог 37.3707.000 F01H.7SO.117-6R7  на все виды подогревателей;;Ф1880;F01H.7SO.117-6R7;;210,00 руб.;шт.;196,00 руб.;шт.
;Электрод запальный на все виды подогревателей   37.3707.000;;Ф1881;37.3707.000;;149,00 руб.;шт.;139,00 руб.;шт.
;Электродвигатель 141.8106.000-01(24В) 493.3730;;Ф3466;493.3730;;1 536,00 руб.;шт.;1 435,00 руб.;шт.
;Электродвигатель 141.8106.000,144.с -10по-60 24В  8901,3730;;Ф1882;8907.3730;;2 036,00 руб.;шт.;1 902,00 руб.;шт.
;Электродвигатель 15.8106.000-15 (24В) 495.3730;;Ф1883;495,3730;;1 732,00 руб.;шт.;1 618,00 руб.;шт.
;Электронагреватель15.8106.000и141.8106.000-01(24В)15.8106.400;;Ф1884;15.8106,400;;1 353,00 руб.;шт.;1 264,00 руб.;шт.
;Электронасос 1542.3730.000-01 24В (КамАЗ, ЗИЛ, КрАЗ, МАЗ) аналог 75.3780;;УТ177;;;2 771,00 руб.;шт;2 589,00 руб.;шт
;Электронасос 1552.3730-000-01 12В, D-18мм, 2 провода;;Ф4243;1552.3730-000-01;;2 771,00 руб.;шт.;2 589,00 руб.;шт.
;Электронасос 5008.3780 ЛиАЗ ГАЗ КрАЗ 24В для 141 (аналог 6602.3780,812.3780) 38D 5200 л/ч;2,000;Ф4708;5008.3780;Китай;3 024,00 руб.;шт.;2 826,00 руб.;шт.
;Электронасос 7.09198.01.0 Бинар 12В, ф18 мм.с 2020г.;;Ф6446;7.09198.01.0;АДВЕРС;3 596,00 руб.;шт;3 360,00 руб.;шт
;Электронасос 75.3780 .21.01 АЕ доп.сис.24В D-18мм (два провода) 1542-01 уп-ка 8 шт AVTOELECTRICA;2,000;Ф7166;75.3780 .21.01 АЕ;AVTOELECTRICA;899,00 руб.;шт.;840,00 руб.;шт.
;Электронасос 75.3780.11.03 (аналог 1552) евроразъем 12В, D-18мм;1,000;Ф6457;75.3780.11.03;АДВЕРС;2 850,00 руб.;шт.;2 663,00 руб.;шт.
;Электронасос 92.3780 ЛиАЗ ГАЗ КрАЗ 24В для 141 (аналог 6602.3780,812.3780) 38D 6500 л/ч;3,000;Ф5714;92.3780;Спарки;5 557,00 руб.;шт.;5 193,00 руб.;шт.
;Электронасос К75.3780 12 В  D-16мм (два провода) Белак БАК.32117;;Ф4749;БАК.32117;БелАК;1 003,00 руб.;шт;937,00 руб.;шт
;Электронасос К75.3780 12 В  D-18мм (два провода) АВТОМАГНАТ;8,000;Ф5752;AM-19-048;;913,00 руб.;шт;853,00 руб.;шт
;Электронасос К75.3780 12 В  D-18мм (два провода) БАК.32118 Белак;6,000;Ф4973;БАК.32118;БелАК;1 003,00 руб.;шт;937,00 руб.;шт
;Электронасос К75.3780 24 В  D-16мм (два провода) Белак БАК.32119;7,000;Ф4748;БАК.32119;БелАК;1 003,00 руб.;шт;937,00 руб.;шт
;Электронасос К75.3780 24 В  D-18мм (два провода) Белак БАК.32115;;Ф4247;БАК.32115;БелАК;903,00 руб.;шт;843,00 руб.;шт
;Электронасос К75.3780 24В D-18мм (два провода) евро разъем 1542-10 уп-ка 8 шт АКТРОН;3,000;Ф7056;75.3780 .21.02;Планар;2 143,00 руб.;шт.;2 002,00 руб.;шт.
;Электронасос К75.3780-   24 В  D-18мм (два провода) Марк;9,000;Ф5165;МАРК;МАРК;1 391,00 руб.;шт;1 300,00 руб.;шт
;Электронасос К75.3780-10 24 В  D-18мм (два провода) АМ AM-19-048;;Ф5107;AM-19-048;АВТОМАГНАТ;903,00 руб.;шт;843,00 руб.;шт
;Электронасос К75.3780-10-01 24 В  D-16мм (два провода) АМ AM-19-051;;Ф5753;AM-19-051;АВТОМАГНАТ;903,00 руб.;шт;843,00 руб.;шт
;Электронасос К75.3780.21-01 24 В  D-18мм  ан 1542-01 (два провода) Авторитм (сб. 2175);1,000;Ф1403;75.3780.21.01;АВТОРИТМ;2 117,00 руб.;шт;1 978,00 руб.;шт
;Электронасос К75.3780.21.02   24 В  D-18мм евроразъем (два провода) Авторитм (сб. 2763, П6-Т20);3,000;Ф3498;К75.3780.21.02;АВТОРИТМ;2 525,00 руб.;шт;2 359,00 руб.;шт
;Электронасос циркуляционный 38D 5200 л/ч;;Ф6381;;;;;;
;Электронасос циркуляционный 38D 5200 л/ч U 4814 Сербия;;Ф6419;U 4814;Сербия;4 307,00 руб.;шт.;4 025,00 руб.;шт.
;Радиатор водяной (трактора, комбайны)  Оренбург;;;;;;;;
;100у.1301.010 - Радиатор водяной МТЗ-100 (Оренбургский радиатор);2,000;00009;100у.1301.010;ОРЕНБУРГСКИЙ РАДИАТОР;42 757,00 руб.;шт.;39 959,00 руб.;шт.
;1025.1301.010Б - Радиатор водяной;2,000;Ф1952;1025.1301.010Б;ОРЕНБУРГСКИЙ РАДИАТОР;77 094,00 руб.;шт.;72 050,00 руб.;шт.
;1221.1301.010 Рад. вод. МТЗ-1221 с двиг. Д-260.2 4 ряд;4,000;00024;1221.1301.010;ОРЕНБУРГСКИЙ РАДИАТОР;47 390,00 руб.;шт.;44 289,00 руб.;шт.
;130У.13.010-1 Радиатор  вод Т- 170;;00037;130У.13.010-1;Композит-групп;55 908,00 руб.;шт.;52 250,00 руб.;шт.
;130У.13.010-1,Д180.1301.010 ЛУЗАР (LRc 0654);12,000;Ф6222;LRc 0654;LUZAR;41 958,00 руб.;шт.;39 213,00 руб.;шт.
;1321.1301.015 Рад. вод. тракторный 5-и ряд. МТЗ-1221 с Д-260.2;3,000;Ф0589;1321.1301.015;ОРЕНБУРГСКИЙ РАДИАТОР;60 295,00 руб.;шт.;56 350,00 руб.;шт.
;150у.13.010-3  Радиатор вод.ЛУЗАР Т-150, Т-153, ГС-10.01, ГС-14.02 (алюм., 6-ти ряд.) (LRc 0650);;Ф6186;LRc 0650;LUZAR;57 941,00 руб.;шт.;54 150,00 руб.;шт.
;150у.13.010-3  радиатор водяной Т-150К,Т-15;2,000;УТ686;150у.13.010-3;ОРЕНБУРГСКИЙ РАДИАТОР;65 705,00 руб.;шт;61 406,00 руб.;шт
;150у.13.010-3А Радиатор водяной;1,000;00052;150у.13.010-3А;ОРЕНБУРГСКИЙ РАДИАТОР;62 798,00 руб.;шт.;58 689,00 руб.;шт.
;150у.13.010-4-01  Радиатор водяной ХТЗ-150к (Оренбург);1,000;Ф0977;150у.13.010-4-01;ОРЕНБУРГСКИЙ РАДИАТОР;55 263,00 руб.;шт.;51 647,00 руб.;шт.
;150у.13.010-4-02  Радиатор водяной Автогрейдер ГС–10.01, ГС–14.02, ГС–18.05 с Двигателем  ЯМЗ–236;1,000;Ф2318;150у.13.010-4-02;ОРЕНБУРГСКИЙ РАДИАТОР;71 926,00 руб.;шт.;67 220,00 руб.;шт.
;150у.13.010-6  Радиатор водяной СК-5М «Нива» с Двигателем  СМД-20,21,22А Т 150 с дв ЯМЗ;1,000;Ф1174;150у.13.010-6;ОРЕНБУРГСКИЙ РАДИАТОР;65 705,00 руб.;шт;61 406,00 руб.;шт
;1520-1301.010Б-01 Радиатор тракторный (МТЗ-1520, ГС 14);1,000;Ф0220;1520-1301.010Б-01;ОРЕНБУРГСКИЙ РАДИАТОР;85 265,00 руб.;шт.;79 686,00 руб.;шт.
;"1520Д-1301.010 Радиатор тракторный (МТЗ - 1221.4;  МТЗ-1222.4;  МТЗ-1523.4;  с двигателем ДОЙЦ)";1,000;Ф6833;1520Д-1301.010;ОРЕНБУРГСКИЙ РАДИАТОР;;;;
;2022.1301.010 Радиатор водяной медный 5-ти ряд. МТЗ-2022 (Оренбург);;Ф5736;2022.1301.010;ОРЕНБУРГСКИЙ РАДИАТОР;95 167,00 руб.;шт;88 941,00 руб.;шт
;238.1301.000 блок радиатора;;00096;238.1301.000;ОРЕНБУРГСКИЙ РАДИАТОР;118 496,00 руб.;шт.;110 743,00 руб.;шт.
;238.1301.000 Блок радиатора (дв.ЯМЗ-238Д, ЯМЗ-238 ДК);;Ф0541;238.1301.000;ОРЕНБУРГСКИЙ РАДИАТОР;118 496,00 руб.;шт.;110 743,00 руб.;шт.
;238.1301.100 Радиатор водяной медно-латунный 6-ти рядный (техника с двигателем ЯМЗ-238Д, ЯМЗ-238ДК);;Ф4814;238.1301.100;ОРЕНБУРГСКИЙ РАДИАТОР;103 070,00 руб.;шт.;96 327,00 руб.;шт.
;238.1301.100Б Радиатор водяной (Автогрейдер ГС -14.03,  ГС-25.09, фреза с двиг. ЯМЗ-236, ЯМЗ-238);;Ф1928;238.1301.100Б;ОРЕНБУРГСКИЙ РАДИАТОР;95 976,00 руб.;шт.;89 697,00 руб.;шт.
;250.13.000 Блок радиатора (КЗС-7 с Двигателем  Д 260.9);;Ф0256;250.13.000;ОРЕНБУРГСКИЙ РАДИАТОР;236 060,00 руб.;шт.;220 616,00 руб.;шт.
;250у.13.010-2 Радиатор тракторный (КСК 100);;00108;250у.13.010-2;ОРЕНБУРГСКИЙ РАДИАТОР;90 832,00 руб.;шт.;84 889,00 руб.;шт.
;250у.13010-4 Радиатор вод. комб.ДОН-1500;1,000;00109;250у.13010-4;ОРЕНБУРГСКИЙ РАДИАТОР;98 883,00 руб.;шт.;92 414,00 руб.;шт.
;250у.27.000 ОНВ (охладитель наддувочного воздуха);;Ф1473;250у.27.000;ОРЕНБУРГСКИЙ РАДИАТОР;19 693,00 руб.;шт.;18 404,00 руб.;шт.
;250У13010-5 Радиатор КСК-100А-3 с двиг. ЯМЗ 238АМ2;;УТ105;250У13010-5;ОРЕНБУРГСКИЙ РАДИАТОР;106 066,00 руб.;шт.;99 127,00 руб.;шт.
;2822Д.1301.015 Радиатор водяной (Беларус – 2822 ДЦ, Беларус – 3022 ДЦ с Двигателем «Дойц»);;Ф0569;2822Д.1301.015;ОРЕНБУРГСКИЙ РАДИАТОР;148 231,00 руб.;шт;138 533,00 руб.;шт
;290А.1301.000 - Радиатор водяной;;Ф5363;290А.1301.000;ОРЕНБУРГСКИЙ РАДИАТОР;244 545,00 руб.;шт.;228 546,00 руб.;шт.
;320.1301.010-01 МТЗ-320 двигатель: LPW1503 CHD Lombardini;;Ф4358;320.1301.010-01;ОРЕНБУРГСКИЙ РАДИАТОР;27 954,00 руб.;шт.;26 125,00 руб.;шт.
;45-1301.006 Радиатор тракторный водяной 4-х ряд. ЮМЗ-6Л/6М;4,000;00225;45-1301.006;ОРЕНБУРГСКИЙ РАДИАТОР;41 413,00 руб.;шт.;38 703,00 руб.;шт.
;550.1301.100 Радиатор водяной на дизель-генераторы (Оренбург);;Ф4090;550.1301.100;ОРЕНБУРГСКИЙ РАДИАТОР;337 628,00 руб.;шт.;315 540,00 руб.;шт.
;550.1301.100-02 Радиатор водяной;;Ф2658;550.1301.100-02;ОРЕНБУРГСКИЙ РАДИАТОР;337 628,00 руб.;шт.;315 540,00 руб.;шт.
;55у.13.010 Радиатор тракторный;3,000;Ф0524;55у.13.010;ОРЕНБУРГСКИЙ РАДИАТОР;47 482,00 руб.;шт.;44 375,00 руб.;шт.
;55у.13.100 Радиатор тракторный;3,000;00313;55у.13.100;ОРЕНБУРГСКИЙ РАДИАТОР;46 963,00 руб.;шт.;43 890,00 руб.;шт.
;70АлП.1301.010 Радиатор водяной МТЗ-80, 82 (пластиковый бак);;Ф4983;70АлП.1301.010;ОРЕНБУРГСКИЙ РАДИАТОР;16 562,00 руб.;шт.;15 478,00 руб.;шт.
;70у.1301.010 ИРАН, Kooshesh медь Радиатор водяной;3,000;Ф6841;70у.1301.010;Kooshesh;17 227,00 руб.;шт.;16 100,00 руб.;шт.
;70у.1301.010 Радиатор водяной;2,000;00355;70у.1301.010;ОРЕНБУРГСКИЙ РАДИАТОР;31 110,00 руб.;шт.;29 074,00 руб.;шт.
;70у.1301.010 Радиатор водяной  Алюм. мет.бак  КИТАЙ;;Ф5092;70у.1301.010;Китай;8 186,00 руб.;шт.;7 650,00 руб.;шт.
;70у.1301.010 Радиатор водяной  КИТАЙ  медь , мет.бак;2,000;Ф5091;70у.1301.010;Китай;17 560,00 руб.;шт.;16 411,00 руб.;шт.
;70У.1301.010 Радиатор сист. охл. ЛУЗАР для с/т МТЗ-80/82 (алюм., 4-х ряд.) (LRc 0680);1,000;Ф6139;LRc 0680;LUZAR;12 399,00 руб.;шт.;11 587,00 руб.;шт.
;70у.1301.015 Радиатор тракторный;;00356;70у.1301.015;ОРЕНБУРГСКИЙ РАДИАТОР;36 887,00 руб.;шт.;34 473,00 руб.;шт.
;70у1301.010-01 Радиатор водяной тракторный;5,000;Ф0329;70у.1301.010-01;ОРЕНБУРГСКИЙ РАДИАТОР;34 501,00 руб.;шт.;32 243,00 руб.;шт.
;70УМ.1301.010-01 Радиатор водяной МТЗ-80, 82 (латунный бак);24,000;Ф1144;70ум.1301.010-01;ОРЕНБУРГСКИЙ РАДИАТОР;28 613,00 руб.;шт.;26 741,00 руб.;шт.
;744Р1-1301.000-30;;Ф5485;744р1-1301.000-30;ОРЕНБУРГСКИЙ РАДИАТОР;133 905,00 руб.;шт.;125 144,00 руб.;шт.
;744Р1Б-1013.000 блок радиатора;;Ф4664;744р1б-1013.000;ОРЕНБУРГСКИЙ РАДИАТОР;11 991,00 руб.;шт.;11 206,00 руб.;шт.
;744Р3-1013.000-1 Блок масляных радиаторов К-744Р2, К744Р3 с дв. ТМЗ-8481;;Ф4820;744р3-1013.000-1;ОРЕНБУРГСКИЙ РАДИАТОР;154 586,00 руб.;шт.;144 472,00 руб.;шт.
;744Р3-1301.000-30;;Ф6007;744р3-1301.000-30;ОРЕНБУРГСКИЙ РАДИАТОР;207 875,00 руб.;шт.;194 275,00 руб.;шт.
;744Р3-1301.0000  Блок радиаторов К-744Р2, К744Р3 с дв. ТМЗ-8481.10, ТМЗ-8481.10-02, ТМЗ-8481.10-04;;Ф5001;744р3-1301.0000;ОРЕНБУРГСКИЙ РАДИАТОР;318 974,00 руб.;шт.;298 106,00 руб.;шт.
;744Р3Б-1301.0000-1 (алюм.) Блок радиаторов К-744Р2, К744Р3 с дв. ТМЗ-8481.10, ТМЗ-8481.10-02, ТМЗ-84;;Ф5015;744р3б-1301.0000-1;ОРЕНБУРГСКИЙ РАДИАТОР;219 625,00 руб.;шт.;205 257,00 руб.;шт.
;85.13.010-4 Радиатор трактор.ДТ 75;4,000;УТ065;85.13.010-4;ОРЕНБУРГСКИЙ РАДИАТОР;54 580,00 руб.;шт.;51 009,00 руб.;шт.
;85у.13.010 Радиатор трактор. (Тр. ДТ-75);;00369;85у.13.010;ОРЕНБУРГСКИЙ РАДИАТОР;41 586,00 руб.;шт.;38 865,00 руб.;шт.
;Б250АК.1301.0000 Блок радиаторов КЗС-812, КЗС-812С, УЭС-2-250А;;Ф6046;б250ак.1301.0000;ОРЕНБУРГСКИЙ РАДИАТОР;;;;
;Блок радиаторов БР 09.1301.000-2;;Ф5453;бр09.1301.000-2;ОРЕНБУРГСКИЙ РАДИАТОР;302 998,00 руб.;шт.;283 175,00 руб.;шт.
;БО-173Б.1301.000;;Ф4602;бо-173ю.1301.000;ОРЕНБУРГСКИЙ РАДИАТОР;218 447,00 руб.;шт.;204 156,00 руб.;шт.
;БР-11.1301.000  Блок радиатора;;Ф3091;бр-11.1301.000;ОРЕНБУРГСКИЙ РАДИАТОР;235 067,00 руб.;шт.;219 688,00 руб.;шт.
;БР-140.1301.100 радиатор водяной А-332(А/В), А-342, А-352;;Ф6541;БР-140.1301.100;ОРЕНБУРГСКИЙ РАДИАТОР;94 649,00 руб.;шт.;88 457,00 руб.;шт.
;БР-28А.1301.000  Блок радиаторов Амкодор (Оренбург);2,000;Ф4907;БР-28А.1301.000;ОРЕНБУРГСКИЙ РАДИАТОР;88 185,00 руб.;шт.;82 415,00 руб.;шт.
;БР-300.1301.000 КЗС-1218,КЗС-10К дв. Д-262с2, ЯМЗ-238ДЕ-2;;Ф6941;бр-300.1301.000;ОРЕНБУРГСКИЙ РАДИАТОР;;;;
;БР-300Б.1301.000;;Ф4601;бр-300б.1301.000;ОРЕНБУРГСКИЙ РАДИАТОР;260 733,00 руб.;шт.;243 675,00 руб.;шт.
;БР-708Б.1301.0000 Блок радиаторов;;Ф6362;БР-708Б.1301.0000;ОРЕНБУРГСКИЙ РАДИАТОР;291 004,00 руб.;шт.;271 966,00 руб.;шт.
;ВТ-90ДЭ.1301.100 Радиатор АГРОМАШ 90 ТГ;;Ф4368;ВТ-90ДЭ.1301.100;ОРЕНБУРГСКИЙ РАДИАТОР;83 581,00 руб.;шт.;78 113,00 руб.;шт.
;Д180 Я.13.010  Радиатор вод.;6,000;Ф0677;д180я.13.010;ОРЕНБУРГСКИЙ РАДИАТОР;86 879,00 руб.;шт.;81 195,00 руб.;шт.
;Д180 Я.1301.010  Радиатор вод.;;Ф0689;д180я.1301.010;ОРЕНБУРГСКИЙ РАДИАТОР;86 889,00 руб.;шт.;81 204,00 руб.;шт.
;Д180.1301.010 Радиатор вод. Т-130,Т-170,Т-10 (ан.130У);2,000;00521;Д180.1301.010;ОРЕНБУРГСКИЙ РАДИАТОР;87 355,00 руб.;шт.;81 640,00 руб.;шт.
;ДЭА 200Д-1301.100 Радиатор 6-ти ряд. для дизель-генер. с двиг.  ЯМЗ-7511 (мощностью 250кВт);;Ф4862;дэа200д-1301.100;ОРЕНБУРГСКИЙ РАДИАТОР;178 004,00 руб.;шт.;166 358,00 руб.;шт.
;ДЭА 200Д.-1301.100для двигателей  ЯМЗ-7511 (мощьностью 250кВТ;;Ф5452;;ОРЕНБУРГСКИЙ РАДИАТОР;178 004,00 руб.;шт.;166 358,00 руб.;шт.
;К 700.918.1570 радиатор водяной;;Ф0021;;;;;;
;К 701.918.1569  радиатор;;УТ531;;;;;;
;К-3000.1301.0000 Блок радиаторов ( Тр.К 3000);;00545;;;;;;
;К700-1301010 Радиатор водяной 2 ряд. медно-латун. (ШААЗ);;00546;к700-1301010;ШААЗ;76 790,00 руб.;шт.;71 766,00 руб.;шт.
;К700-1301010 Радиатор охл. ЛУЗАР 4 ряд. алюм. до 2001 патр 54 ст обр.  (LRc 0640);;Ф6187;LRc 0640;LUZAR;66 800,00 руб.;шт.;62 429,00 руб.;шт.
;К700-1301010 Радиатор охл. ЛУЗАР К-700 с дв. ЯМЗ-238 (ал., 4-х ряд.) (патр 70мм) (LRc 0641);2,000;Ф6601;LRc 0641;LUZAR;66 277,00 руб.;шт.;61 941,00 руб.;шт.
;"К701 Радиатор охл. ЛУЗАР К-701 ""Кировец"" с дв. ЯМЗ-240 (алюм., 4-х ряд.) (патрубок 65 мм) (LRc 0642)";1,000;Ф6596;LRc 0642;LUZAR;66 277,00 руб.;шт.;61 941,00 руб.;шт.
;К701-1301010 радиатор водяной ШААЗ;;00547;к701-1301010;ШААЗ;80 411,00 руб.;шт.;75 150,00 руб.;шт.
;МО4у13.003-1 Радиатор тракторный Т-4А, ТТ-4 с А-01М (Оренбургский радиатор);1,000;00670;МО4у13.003-1;ОРЕНБУРГСКИЙ РАДИАТОР;63 076,00 руб.;шт.;58 949,00 руб.;шт.
;ОМ1300Б-1301.100 (алюм.) Радиатор вод. К-744Р3, К9000 с двиг. Mercedes Benz OM460LA, ОМ1300;;Ф6232;ОМ1300Б-1301.100;ОРЕНБУРГСКИЙ РАДИАТОР;106 279,00 руб.;шт.;99 326,00 руб.;шт.
;ОНВ 7511.1317.100;;Ф5806;7511.1317.100;ОРЕНБУРГСКИЙ РАДИАТОР;90 571,00 руб.;шт.;84 645,00 руб.;шт.
;РВ 09-1301.100 радиатор водяной Т-9.01 с двиг. ЯМЗ-236 ДК , Т-11.01 Я с двиг. ЯМЗ-236 ДК-7;1,000;Ф1006;РВ 09-1301.100;ОРЕНБУРГСКИЙ РАДИАТОР;250 051,00 руб.;шт.;233 692,00 руб.;шт.
;Радиатор водяной(легковой, грузовой а/т);;;;;;;;
;05-04-1301010 Радиатор водяной ТВЭКС.ВП-05 и мод.;;Ф4188;05-04-1301010;;28 499,00 руб.;шт.;26 634,00 руб.;шт.
;"073-1301010 Радиатор охл. алюм. ИРАН ГАЗель-Бизнес ""Cummins"" аналог TRM Kooshesh (под ЛРЗ)";;Ф7058;073-1301010;Kooshesh;4 799,00 руб.;шт.;4 485,00 руб.;шт.
;"073-1301010 Радиатор охл. алюм. ЛУЗАР ГАЗель-Бизнес ""Cummins"" (унив., Прамо/TRM/Алпас) (LRc 03028b)";1,000;Ф7025;LRc 03028b;LUZAR;10 935,00 руб.;шт.;10 219,00 руб.;шт.
;073.1172012 Блок охл. (радиатор+интеркулер) ЛУЗАР для а/м ГАЗель Бизнес Cummins 2.8D (LRK 03028);;Ф6427;LRK 03028;LUZAR;23 536,00 руб.;шт.;21 996,00 руб.;шт.
;1025А-1172010 ОНВ МТЗ 1022.3 дв. Д245S2, Д245S3A;;Ф7027;1025А-1172010;ШААЗ;18 407,00 руб.;шт.;17 202,00 руб.;шт.
;103-1301010 Радиатор водяной МАЗ-103, МАЗ-104 с дв. ОМ906LA (Евро-3), DEUTZ BF6M1013EC (Евро-2), ММЗ;;Ф3287;103-1301010;ШААЗ;48 099,00 руб.;шт.;44 952,00 руб.;шт.
;107-1301010 Радиатор водяной Автобус МАЗ 103,107,203,205;;Ф2431;107-1301010;ШААЗ;65 773,00 руб.;шт.;61 470,00 руб.;шт.
;107А-1301010 Радиатор водяной алюм. 2-х рядн. Автобус МАЗ 103,107,203,205;;Ф3232;107А-1301010;ШААЗ;44 562,00 руб.;шт.;41 646,00 руб.;шт.
;1111.1301.012-02 (Оренбург) Радиатор водяной;;00019;1111.1301.012.-02;ОРЕНБУРГСКИЙ РАДИАТОР;3 665,00 руб.;шт.;3 425,00 руб.;шт.
;1118.1301012-10 (Оренбург) (Калина )Радиатор водяной;3,000;Ф0254;1118.1301012-10;ОРЕНБУРГСКИЙ РАДИАТОР;10 588,00 руб.;шт.;9 895,00 руб.;шт.
;"1118А-1301010  ВАЗ 1117-1119 ""Калина"" SOFICO    2ряд. без отв.";;Ф4661;1118А-1301010;ШААЗ;4 328,00 руб.;шт.;4 044,00 руб.;шт.
;1118А-1301010 Радиатор охл. ЛУЗАР для а/м Лада 1117-19 Калина (алюм.) (LRc 0118);3,000;Ф6102;LRc 0118;LUZAR;2 517,00 руб.;шт.;2 352,00 руб.;шт.
;11190- Радиатор охл. ЛУЗАР для Лада 1117-19 Калина A/C (Panasonic) (cборный, алюм.) (LRc 01182b);1,000;Ф6827;LRc 01182b;LUZAR;4 547,00 руб.;шт.;4 249,00 руб.;шт.
;130-1301010 радиатор водяной ЗИЛ (4-х ряд);4,000;00029;130-1301010;ШААЗ;33 815,00 руб.;шт.;31 602,00 руб.;шт.
;130-1301010 Радиатор охл. ЛУЗАР для а/м ЗИЛ-130 (алюм.) (LRc 0630);1,000;Ф6092;LRc 0630;LUZAR;20 187,00 руб.;шт.;18 866,00 руб.;шт.
;130Р-1301010 радиатор водяной ЗИЛ (2-х ряд);;Ф4880;130Р-1301010;ШААЗ;24 382,00 руб.;шт.;22 786,00 руб.;шт.
;131-1301010-13 Радиатор водяной ЗИЛ-130,131 (3 ряд.);7,000;00046;131-1301010-13;ШААЗ;28 216,00 руб.;шт.;26 370,00 руб.;шт.
;1522А-1172010 ОНВ 1-но рядный (алюм.) МТЗ 1221.3, 1222.3 с Д260.2S2, МТЗ 1523,1523В с Д260.1С,МТЗ 15;;Ф3783;1522А-1172010;ШААЗ;15 043,00 руб.;шт.;14 058,00 руб.;шт.
;2002-1301010 Радиатор водяной ТГ-301К, 221Я, 221КМ, 301Я, Т-1501Я/ЯМ, 2001Я/ЯМ, 2001К;;Ф0958;2002-1301010;ШААЗ;775 203,00 руб.;шт.;724 488,00 руб.;шт.
;2002-1301020 Остов (Трубоукладчик ТГ 301К, 301Я, 221Я, 221КМ, бульдозер Т 1501Я/ЯМ, 2001Я/ЯМ);1,000;Ф2732;2022-1301020;ШААЗ;383 491,00 руб.;шт;358 402,00 руб.;шт
;2007-1301010-02 Радиатор водяной экскаватор ЭО-4126, ЭО-5126, ЭО-33211А, ЭО-33211АК;1,000;Ф0746;2007-1301010-02;ШААЗ;80 450,00 руб.;шт;75 186,00 руб.;шт
;2022А-1172010 ОНВ;;Ф3593;2022А-1172010;ШААЗ;18 233,00 руб.;шт.;17 040,00 руб.;шт.
;2101-1301.012-90 Радиатор водяной (Оренбург) ВАЗ-2101,2102 2 ряд.;4,000;00066;2101-1301.012-90;ОРЕНБУРГСКИЙ РАДИАТОР;7 409,00 руб.;шт.;6 924,00 руб.;шт.
;2103-1301.012-60 (2 ряд.)Радиатор водяной(Оренбург) ВАЗ-2103,2106;;00070;2103-1301.012-60;ОРЕНБУРГСКИЙ РАДИАТОР;7 409,00 руб.;шт.;6 924,00 руб.;шт.
;21045-1301.012 радиатор водяной (дизель);;УТ529;21045-1301.012;ОРЕНБУРГСКИЙ РАДИАТОР;10 597,00 руб.;шт;9 903,00 руб.;шт
;2105-1301.012-60 Радиатор водяной(Оренбург) 2 ряд. ВАЗ-2105;11,000;00072;2105-1301.012-60;ОРЕНБУРГСКИЙ РАДИАТОР;7 409,00 руб.;шт.;6 924,00 руб.;шт.
